id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V1779,Colombia,52,Otro,Reserva Nacional Pacaya Samiria,Iquitos,2025-08-15,11,697.8,Tren
V1780,Perú,61,Otro,Sacsayhuamán,Cusco,2025-02-02,8,2208.23,Avión
V1781,España,73,Otro,Sacsayhuamán,Cusco,2025-08-13,5,3458.53,NA
V1782,Perú,69,F,Plaza de Armas,Arequipa,2025-08-10,11,3579.84,Auto
V1783,Colombia,38,Otro,Reserva Nacional Pacaya Samiria,Iquitos,2025-05-22,13,738.29,Avión
V1784,España,64,M,Sacsayhuamán,Cusco,2025-09-13,6,3136.09,Avión
V1785,Colombia,56,Otro,Río Amazonas,Iquitos,2025-02-08,2,571.22,Bus
V1786,Brasil,77,F,Cañón del Colca,Arequipa,2025-05-01,1,3310.28,Avión
V1787,Chile,35,F,Monasterio de Santa Catalina,Arequipa,2025-02-18,2,2597.95,NA
V1788,Argentina,73,Otro,Taquile,Puno,2025-08-17,9,4564.27,Mototaxi
V1789,NA,80,F,Malecón Tarapacá,Iquitos,2025-01-19,2,803.3,Avión
V1790,Estados Unidos,46,Otro,Huaca Pucllana,Lima,2025-09-22,3,1545.76,
V1791,Brasil,74,M,Plaza de Armas,Arequipa,2025-01-28,3,385.25,Auto
V1792,España,23,F,Islas Flotantes Uros,Puno,2025-07-30,4,1268.35,
V1793,Colombia,31,Otro,Sacsayhuamán,Cusco,2025-09-01,1,4714.39,Bus
V1794,Argentina,79,Otro,Machu Picchu,Cusco,2025-08-19,6,4946.11,Mototaxi
V1795,Argentina,67,M,Barranco,Lima,2025-01-17,11,4633.21,Tren
V1796,Brasil,19,M,Valle Sagrado,Cusco,2025-09-06,12,3911.91,Avión
V1797,Perú,76,M,Monasterio de Santa Catalina,Arequipa,2025-04-20,14,3634.37,Auto
V1798,España,29,F,Río Amazonas,Iquitos,2025-04-30,10,4041.04,Mototaxi
V1799,Perú,45,M,Malecón Tarapacá,Iquitos,2025-01-07,6,1390.07,Avión
V1800,Chile,52,Otro,Barranco,Lima,2025-06-26,4,3705.58,
V1801,España,56,M,Cañón del Colca,Arequipa,2025-04-04,2,3006.72,Bus
V1802,Estados Unidos,50,F,Plaza de Armas,Arequipa,2025-05-06,5,1689.09,Tren
V1803,Argentina,32,F,Plaza de Armas,Arequipa,2025-06-04,12,1171.26,Mototaxi
V1804,Perú,78,Otro,Huaca Pucllana,Lima,2025-06-19,9,1520.66,Bus
V1805,Chile,66,Otro,Huaca Pucllana,Lima,2025-06-03,6,4033.01,Auto
V1806,Estados Unidos,69,M,Taquile,Puno,2025-03-29,6,581.71,Tren
V1807,NA,19,Otro,Islas Flotantes Uros,Puno,2025-05-16,,,Avión
V1808,Estados Unidos,33,Otro,Cañón del Colca,Arequipa,2025-03-22,2,2060.52,Mototaxi
V1809,Colombia,66,M,Barranco,Lima,2025-08-18,12,1322.31,Auto
V1810,Argentina,58,M,Monasterio de Santa Catalina,Arequipa,2025-01-02,14,4634.74,Mototaxi
V1811,México,23,Otro,Río Amazonas,Iquitos,2025-09-10,7,3055.57,Bus
V1812,Estados Unidos,19,M,Monasterio de Santa Catalina,Arequipa,2025-02-16,4,3659.09,Auto
V1813,NA,27,M,Monasterio de Santa Catalina,Arequipa,2025-08-14,2,1077.02,Avión
V1814,Brasil,42,M,Huaca Pucllana,Lima,2025-08-30,2,203.62,Tren
V1815,Estados Unidos,55,M,Huaca Pucllana,Lima,2025-07-16,4,1662.29,Bus
V1816,Colombia,51,Otro,Malecón Tarapacá,Iquitos,2025-07-07,11,4812.04,Mototaxi
V1817,Brasil,75,Otro,Taquile,Puno,2025-03-17,10,1777.36,NA
V1818,Chile,54,Otro,Taquile,Puno,2025-04-10,11,679.67,
V1819,Perú,29,Otro,Islas Flotantes Uros,Puno,2025-05-12,8,3244.91,Auto
V1820,Argentina,39,Otro,Plaza de Armas,Arequipa,2025-06-23,12,1308.78,NA
V1821,Estados Unidos,30,Otro,Barranco,Lima,2025-08-28,6,4499.26,Mototaxi
V1822,NA,69,M,Reserva Nacional Pacaya Samiria,Iquitos,2025-09-12,6,2455.24,Avión
V1823,Estados Unidos,38,Otro,Islas Flotantes Uros,Puno,2025-02-10,6,1078.34,NA
V1824,Argentina,,Otro,Lago Titicaca,Puno,2025-02-13,7,2965.57,NA
V1825,Perú,23,M,Taquile,Puno,2025-01-04,6,2572.56,Auto
V1826,Argentina,72,M,Río Amazonas,Iquitos,2025-01-31,,,Avión
V1827,España,48,F,Parque de la Reserva,Lima,2025-01-30,2,1980.11,Tren
V1828,Estados Unidos,21,F,Huaca Pucllana,Lima,2025-02-05,8,283.16,NA
V1829,España,74,M,Río Amazonas,Iquitos,2025-01-22,2,1094.1,Mototaxi
V1830,Estados Unidos,34,Otro,Río Amazonas,Iquitos,2025-05-27,11,2000.22,Bus
V1831,Colombia,66,M,Cañón del Colca,Arequipa,2025-04-08,13,3610.2,Auto
V1832,Colombia,46,M,Cañón del Colca,Arequipa,2025-05-13,13,441.47,Mototaxi
V1833,Perú,80,Otro,Río Amazonas,Iquitos,2025-06-18,5,3393.29,NA
V1834,México,26,M,Machu Picchu,Cusco,2025-07-19,12,1891.58,Mototaxi
V1835,Estados Unidos,54,Otro,Barranco,Lima,2025-02-02,10,1872.85,Auto
V1836,Estados Unidos,34,Otro,Huaca Pucllana,Lima,2025-01-26,3,913.47,
V1837,NA,57,Otro,Islas Flotantes Uros,Puno,2025-08-14,14,1385.42,Avión
V1838,Argentina,42,Otro,Machu Picchu,Cusco,2025-06-22,1,4039.27,Avión
V1839,España,65,F,Monasterio de Santa Catalina,Arequipa,2025-04-08,2,1721.96,Auto
V1840,Argentina,54,Otro,Sacsayhuamán,Cusco,2025-04-10,12,2705.69,Tren
V1841,Brasil,15,M,Valle Sagrado,Cusco,2025-09-30,13,1211.12,Avión
V1842,Chile,46,F,Lago Titicaca,Puno,2025-03-05,7,1254.05,Avión
V1843,Estados Unidos,26,M,Islas Flotantes Uros,Puno,2025-08-22,9,472.33,Bus
V1844,España,77,M,Lago Titicaca,Puno,2025-09-23,5,4938.26,NA
V1845,Perú,61,M,Lago Titicaca,Puno,2025-02-26,8,1303.85,Bus
V1846,Estados Unidos,33,M,Cañón del Colca,Arequipa,2025-02-16,8,3233.3,Auto
V1847,NA,32,Otro,Cañón del Colca,Arequipa,2025-08-01,13,4108.09,
V1848,Estados Unidos,36,M,Barranco,Lima,2025-09-04,5,3295.63,Avión
V1849,Colombia,38,Otro,Islas Flotantes Uros,Puno,2025-01-10,14,1516.85,Avión
V1850,México,52,F,Taquile,Puno,2025-03-12,9,1644.04,NA
V1851,Chile,51,M,Machu Picchu,Cusco,2025-09-08,9,4302.39,Avión
V1852,México,75,M,Lago Titicaca,Puno,2025-04-28,1,303.92,Bus
V1853,Argentina,47,Otro,Lago Titicaca,Puno,2025-06-17,2,3204.48,
V1854,México,78,F,Islas Flotantes Uros,Puno,2025-08-07,1,307.71,Auto
V1855,Colombia,51,M,Islas Flotantes Uros,Puno,2025-09-03,3,4838.92,
V1856,Chile,58,M,Islas Flotantes Uros,Puno,2025-04-28,1,3705.42,Auto
V1857,Perú,74,M,Lago Titicaca,Puno,2025-08-01,2,1686.46,Auto
V1858,Chile,36,Otro,Plaza de Armas,Arequipa,2025-05-29,8,4569.54,Mototaxi
V1859,España,33,F,Valle Sagrado,Cusco,2025-02-28,3,1700.13,Bus
V1860,Argentina,38,F,Barranco,Lima,2025-04-15,12,3611.66,Tren
V1861,México,24,M,Monasterio de Santa Catalina,Arequipa,2025-07-13,7,2677.07,Tren
V1862,Argentina,43,F,Sacsayhuamán,Cusco,2025-08-27,4,1084.91,Bus
V1863,Perú,54,M,Lago Titicaca,Puno,2025-08-26,,,Auto
V1864,Estados Unidos,75,Otro,Machu Picchu,Cusco,2025-06-05,12,4076.8,Mototaxi
V1865,Perú,57,M,Río Amazonas,Iquitos,2025-05-05,7,3893.45,
V1866,Chile,39,F,Lago Titicaca,Puno,2025-05-16,10,4487.37,
V1867,Argentina,33,F,Valle Sagrado,Cusco,2025-02-21,10,1886.44,Auto
V1868,Colombia,,F,Malecón Tarapacá,Iquitos,2025-05-28,7,3251.83,Tren
V1869,Chile,36,F,Taquile,Puno,2025-01-07,1,4971.85,
V1870,Brasil,78,Otro,Monasterio de Santa Catalina,Arequipa,2025-07-17,5,4812.17,Tren
V1871,España,74,F,Malecón Tarapacá,Iquitos,2025-09-04,7,1439.04,Auto
V1872,Estados Unidos,48,F,Río Amazonas,Iquitos,2025-02-01,3,3759.6,Auto
V1873,Brasil,29,Otro,Monasterio de Santa Catalina,Arequipa,2025-04-20,3,716.29,Mototaxi
V1874,Argentina,27,M,Barranco,Lima,2025-04-30,13,1235.28,Mototaxi
V1875,Perú,27,Otro,Plaza de Armas,Arequipa,2025-07-23,12,2175.99,NA
V1876,Estados Unidos,55,Otro,Islas Flotantes Uros,Puno,2025-05-02,12,1128.06,
V1877,Brasil,32,M,Huaca Pucllana,Lima,2025-04-03,9,1416.24,Auto
V1878,Brasil,31,Otro,Valle Sagrado,Cusco,2025-03-05,,,Tren
V1879,Argentina,38,M,Sacsayhuamán,Cusco,2025-03-01,5,3612.19,Mototaxi
V1880,Colombia,68,Otro,Plaza de Armas,Arequipa,2025-04-09,6,2644.82,Auto
V1881,España,56,F,Parque de la Reserva,Lima,2025-07-30,6,205.95,Avión
V1882,España,44,F,Río Amazonas,Iquitos,2025-04-18,6,2969.83,Tren
V1883,España,25,F,Monasterio de Santa Catalina,Arequipa,2025-05-03,8,881.91,Auto
V1884,Estados Unidos,27,F,Huaca Pucllana,Lima,2025-07-08,11,914.91,Bus
V1885,Brasil,79,M,Lago Titicaca,Puno,2025-06-20,14,443.02,NA
V1886,Colombia,71,M,Monasterio de Santa Catalina,Arequipa,2025-06-30,3,2730.42,Tren
V1887,España,31,Otro,Monasterio de Santa Catalina,Arequipa,2025-04-04,9,4693.14,
V1888,Perú,54,Otro,Reserva Nacional Pacaya Samiria,Iquitos,2025-04-26,9,1135.79,Bus
V1889,Chile,42,F,Islas Flotantes Uros,Puno,2025-02-06,3,4768.8,Bus
V1890,Argentina,79,F,Parque de la Reserva,Lima,2025-08-04,12,3112.72,Mototaxi
V1891,Estados Unidos,19,F,Malecón Tarapacá,Iquitos,2025-04-29,4,918.61,Mototaxi
V1892,Chile,65,M,Huaca Pucllana,Lima,2025-02-10,7,3192.34,Tren
V1893,Perú,35,M,Islas Flotantes Uros,Puno,2025-04-01,5,2532.69,NA
V1894,Argentina,32,M,Plaza de Armas,Arequipa,2025-05-14,5,473.95,Auto
V1895,Perú,28,M,Río Amazonas,Iquitos,2025-03-07,9,2668.7,Avión
V1896,México,72,Otro,Malecón Tarapacá,Iquitos,2025-04-04,10,2693.99,Tren
V1897,México,57,Otro,Lago Titicaca,Puno,2025-09-29,,,Avión
V1898,Colombia,78,F,Islas Flotantes Uros,Puno,2025-09-05,10,1491.86,Auto
V1899,NA,23,Otro,Islas Flotantes Uros,Puno,2025-03-03,3,558.71,Bus
V1900,Chile,50,F,Plaza de Armas,Arequipa,2025-05-18,13,615.82,Mototaxi
V1901,NA,71,F,Lago Titicaca,Puno,2025-03-14,12,976.59,Bus
V1902,México,79,F,Malecón Tarapacá,Iquitos,2025-08-10,14,3619.15,Mototaxi
V1903,Colombia,71,Otro,Plaza de Armas,Arequipa,2025-06-22,13,4842.93,Avión
V1904,México,41,F,Río Amazonas,Iquitos,2025-01-09,10,3134.89,
V1905,Argentina,27,M,Islas Flotantes Uros,Puno,2025-05-05,3,4633.9,Bus
V1906,NA,29,F,Taquile,Puno,2025-07-11,14,2526.38,Auto
V1907,NA,58,M,Valle Sagrado,Cusco,2025-06-05,13,4571.09,Avión
V1908,Colombia,59,F,Lago Titicaca,Puno,2025-02-04,13,489.19,Avión
V1909,España,35,M,Barranco,Lima,2025-05-30,1,3353.42,Tren
V1910,Argentina,57,Otro,Machu Picchu,Cusco,2025-05-12,14,1943.57,Auto
V1911,España,63,Otro,Taquile,Puno,2025-08-28,4,3192.85,Tren
V1912,NA,17,Otro,Monasterio de Santa Catalina,Arequipa,2025-05-14,10,1699.99,Auto
V1913,España,17,Otro,Río Amazonas,Iquitos,2025-02-08,5,1546.72,Auto
V1914,Argentina,62,Otro,Huaca Pucllana,Lima,2025-07-19,5,1249.16,Auto
V1915,Argentina,54,Otro,Río Amazonas,Iquitos,2025-05-15,5,381.7,Mototaxi
V1916,Perú,73,Otro,Parque de la Reserva,Lima,2025-09-09,14,2057.21,Mototaxi
V1917,Colombia,29,F,Machu Picchu,Cusco,2025-01-05,13,4045.87,Bus
V1918,Argentina,55,F,Barranco,Lima,2025-02-18,10,2871.31,Bus
V1919,Colombia,44,M,Sacsayhuamán,Cusco,2025-05-26,,,NA
V1920,Estados Unidos,77,M,Plaza de Armas,Arequipa,2025-09-30,8,4955.26,Bus
V1921,NA,64,F,Reserva Nacional Pacaya Samiria,Iquitos,2025-08-29,1,4492.63,Tren
V1922,México,39,F,Cañón del Colca,Arequipa,2025-08-02,6,560.56,Tren
V1923,Perú,70,Otro,Río Amazonas,Iquitos,2025-07-20,6,3293.74,
V1924,Colombia,33,M,Machu Picchu,Cusco,2025-08-01,2,2039.68,Bus
V1925,España,42,M,Sacsayhuamán,Cusco,2025-03-28,,,
V1926,NA,25,Otro,Parque de la Reserva,Lima,2025-01-02,10,3091.26,Avión
V1927,México,37,Otro,Malecón Tarapacá,Iquitos,2025-02-15,14,2657.34,Auto
V1928,Argentina,74,M,Cañón del Colca,Arequipa,2025-06-15,3,3216.84,Tren
V1929,España,34,M,Islas Flotantes Uros,Puno,2025-03-22,14,3817.0,NA
V1930,España,64,M,Barranco,Lima,2025-01-11,11,1116.63,Auto
V1931,Estados Unidos,57,F,Machu Picchu,Cusco,2025-04-20,9,3849.92,Avión
V1932,NA,32,Otro,Reserva Nacional Pacaya Samiria,Iquitos,2025-07-19,3,4382.62,NA
V1933,Brasil,46,F,Parque de la Reserva,Lima,2025-09-05,6,552.27,Bus
V1934,Colombia,21,M,Machu Picchu,Cusco,2025-03-22,8,2514.54,
V1935,Colombia,20,F,Huaca Pucllana,Lima,2025-08-29,6,549.4,Mototaxi
V1936,Brasil,67,F,Malecón Tarapacá,Iquitos,2025-09-04,12,4442.28,Mototaxi
V1937,México,45,Otro,Malecón Tarapacá,Iquitos,2025-09-01,14,932.02,Avión
V1938,Estados Unidos,75,Otro,Sacsayhuamán,Cusco,2025-04-01,,,Avión
V1939,Argentina,46,F,Sacsayhuamán,Cusco,2025-06-24,6,2456.89,Bus
V1940,España,29,M,Río Amazonas,Iquitos,2025-07-13,6,3483.03,Tren
V1941,Brasil,67,Otro,Plaza de Armas,Arequipa,2025-06-08,14,2304.69,Auto
V1942,Chile,32,M,Río Amazonas,Iquitos,2025-06-02,13,3186.12,Bus
V1943,Colombia,37,F,Monasterio de Santa Catalina,Arequipa,2025-06-24,,,Tren
V1944,México,64,Otro,Valle Sagrado,Cusco,2025-01-15,6,2448.03,Avión
V1945,NA,44,Otro,Plaza de Armas,Arequipa,2025-06-19,4,4406.95,NA
V1946,Brasil,79,M,Malecón Tarapacá,Iquitos,2025-05-17,12,909.47,Mototaxi
V1947,NA,15,M,Malecón Tarapacá,Iquitos,2025-03-23,1,4030.11,Bus
V1948,Colombia,63,Otro,Islas Flotantes Uros,Puno,2025-04-19,1,1653.12,Mototaxi
V1949,Argentina,42,M,Sacsayhuamán,Cusco,2025-04-15,11,2497.33,Tren
V1950,Estados Unidos,72,M,Huaca Pucllana,Lima,2025-05-21,8,2248.99,Mototaxi
V1951,Argentina,57,F,Barranco,Lima,2025-05-28,1,1755.27,Mototaxi
V1952,Brasil,29,Otro,Valle Sagrado,Cusco,2025-02-11,1,2812.45,Avión
V1953,España,18,Otro,Machu Picchu,Cusco,2025-07-17,2,4372.41,Mototaxi
V1954,Perú,23,M,Valle Sagrado,Cusco,2025-03-14,2,3652.28,NA
V1955,Brasil,18,Otro,Monasterio de Santa Catalina,Arequipa,2025-07-07,,,NA
V1956,Chile,78,M,Islas Flotantes Uros,Puno,2025-04-15,,,
V1957,Perú,,F,Sacsayhuamán,Cusco,2025-08-05,12,4141.98,NA
V1958,Chile,72,M,Machu Picchu,Cusco,2025-03-04,14,4468.03,NA
V1959,España,43,Otro,Islas Flotantes Uros,Puno,2025-04-07,4,4595.36,Avión
V1960,Argentina,27,M,Malecón Tarapacá,Iquitos,2025-04-21,2,1972.89,Bus
V1961,Perú,23,M,Machu Picchu,Cusco,2025-06-11,13,2269.06,Bus
V1962,Colombia,64,M,Sacsayhuamán,Cusco,2025-03-12,11,2530.95,Bus
V1963,México,73,Otro,Valle Sagrado,Cusco,2025-02-25,4,4632.89,Auto
V1964,Colombia,,Otro,Río Amazonas,Iquitos,2025-06-17,12,4609.0,
V1965,España,63,F,Lago Titicaca,Puno,2025-06-15,10,3672.81,Mototaxi
V1966,México,47,F,Río Amazonas,Iquitos,2025-05-20,5,1634.95,Mototaxi
V1967,Brasil,50,Otro,Barranco,Lima,2025-06-21,7,1158.09,Auto
V1968,España,63,F,Islas Flotantes Uros,Puno,2025-08-22,4,2513.66,NA
V1969,Estados Unidos,43,F,Plaza de Armas,Arequipa,2025-01-10,5,1436.72,Avión
V1970,NA,62,Otro,Plaza de Armas,Arequipa,2025-03-22,7,1106.98,Mototaxi
V1971,México,64,M,Plaza de Armas,Arequipa,2025-05-25,3,3955.55,Avión
V1972,España,15,Otro,Plaza de Armas,Arequipa,2025-06-27,8,4678.38,Avión
V1973,Chile,38,Otro,Valle Sagrado,Cusco,2025-07-16,8,3294.85,Tren
V1974,Estados Unidos,66,F,Malecón Tarapacá,Iquitos,2025-02-09,8,3167.16,Avión
V1975,Brasil,53,F,Malecón Tarapacá,Iquitos,2025-09-24,4,4905.2,
V1976,Colombia,,F,Malecón Tarapacá,Iquitos,2025-08-08,2,3258.6,Auto
V1977,Brasil,65,F,Barranco,Lima,2025-06-09,12,1063.23,
V1978,Colombia,71,Otro,Río Amazonas,Iquitos,2025-02-02,1,4513.13,Avión
V1979,Argentina,50,F,Monasterio de Santa Catalina,Arequipa,2025-06-12,6,1124.45,
V1980,NA,77,Otro,Sacsayhuamán,Cusco,2025-07-18,6,4075.61,Mototaxi
V1981,Estados Unidos,28,F,Plaza de Armas,Arequipa,2025-03-04,,,Auto
V1982,México,24,F,Huaca Pucllana,Lima,2025-06-07,8,3409.22,Mototaxi
V1983,Brasil,73,Otro,Lago Titicaca,Puno,2025-03-31,5,4383.54,Mototaxi
V1984,Argentina,28,F,Monasterio de Santa Catalina,Arequipa,2025-05-17,5,4939.91,NA
V1985,Estados Unidos,31,Otro,Valle Sagrado,Cusco,2025-05-12,8,3440.47,Bus
V1986,Estados Unidos,59,F,Taquile,Puno,2025-03-29,6,2808.16,Avión
V1987,Chile,51,Otro,Barranco,Lima,2025-06-01,9,3715.22,Mototaxi
V1988,Argentina,42,Otro,Barranco,Lima,2025-08-19,14,1067.9,Avión
V1989,Argentina,42,Otro,Parque de la Reserva,Lima,2025-09-12,9,640.12,Tren
V1990,Estados Unidos,16,Otro,Huaca Pucllana,Lima,2025-08-13,10,4232.06,Mototaxi
V1991,Estados Unidos,49,Otro,Taquile,Puno,2025-05-27,4,3096.71,Mototaxi
V1992,Perú,51,M,Parque de la Reserva,Lima,2025-05-01,13,1747.86,Tren
V1993,Argentina,28,M,Lago Titicaca,Puno,2025-03-21,,,Bus
V1994,Chile,58,M,Valle Sagrado,Cusco,2025-04-11,5,3251.85,Auto
V1995,Chile,66,F,Río Amazonas,Iquitos,2025-03-30,4,513.82,Mototaxi
V1996,Perú,48,F,Malecón Tarapacá,Iquitos,2025-06-14,11,349.2,Tren
V1997,Brasil,69,M,Sacsayhuamán,Cusco,2025-08-19,12,4310.15,Mototaxi
V1998,NA,72,Otro,Plaza de Armas,Arequipa,2025-04-06,8,1317.89,Auto
V1999,México,47,Otro,Río Amazonas,Iquitos,2025-07-04,9,2300.39,
V2000,Chile,76,Otro,Machu Picchu,Cusco,2025-07-28,6,914.21,Bus
V2001,Estados Unidos,58,F,Machu Picchu,Cusco,2025-05-12,7,853.26,NA
V2002,Colombia,18,Otro,Huaca Pucllana,Lima,2025-07-20,11,3529.37,Auto
V2003,Perú,25,M,Valle Sagrado,Cusco,2025-03-09,8,2773.73,NA
V2004,NA,32,F,Sacsayhuamán,Cusco,2025-03-14,1,1122.63,Mototaxi
V2005,México,75,M,Valle Sagrado,Cusco,2025-09-13,6,2455.85,Tren
V2006,España,52,M,Lago Titicaca,Puno,2025-09-08,12,3032.21,NA
V2007,Perú,46,Otro,Valle Sagrado,Cusco,2025-09-09,9,2080.2,Avión
V2008,Estados Unidos,26,F,Huaca Pucllana,Lima,2025-06-03,3,3527.61,Avión
V2009,NA,26,F,Islas Flotantes Uros,Puno,2025-08-30,7,1584.93,Mototaxi
V2010,Argentina,45,M,Parque de la Reserva,Lima,2025-08-10,13,4468.59,
V2011,Perú,56,Otro,Lago Titicaca,Puno,2025-04-26,8,2642.62,
V2012,España,20,Otro,Río Amazonas,Iquitos,2025-06-24,3,3024.39,Tren
V2013,México,21,M,Huaca Pucllana,Lima,2025-03-09,13,4106.78,Bus
V2014,Argentina,79,M,Taquile,Puno,2025-01-22,4,1190.29,Auto
V2015,España,15,M,Barranco,Lima,2025-02-24,6,2434.78,Avión
V2016,Colombia,69,Otro,Plaza de Armas,Arequipa,2025-09-01,6,1028.05,Bus
V2017,México,37,Otro,Valle Sagrado,Cusco,2025-02-14,5,527.38,Avión
V2018,España,15,F,Plaza de Armas,Arequipa,2025-06-13,8,247.76,Bus
V2019,Estados Unidos,31,F,Taquile,Puno,2025-07-24,6,547.6,Auto
V2020,NA,15,M,Cañón del Colca,Arequipa,2025-02-14,11,2484.07,
V2021,Argentina,33,Otro,Reserva Nacional Pacaya Samiria,Iquitos,2025-01-10,12,574.63,Avión
V2022,México,29,F,Plaza de Armas,Arequipa,2025-05-16,10,2891.9,Bus
V2023,Perú,73,M,Reserva Nacional Pacaya Samiria,Iquitos,2025-06-06,6,625.36,Auto
V2024,España,70,Otro,Monasterio de Santa Catalina,Arequipa,2025-04-06,13,4390.33,Auto
V2025,Colombia,28,F,Valle Sagrado,Cusco,2025-09-01,,,Bus
V2026,Estados Unidos,26,F,Machu Picchu,Cusco,2025-09-24,4,993.15,Bus
V2027,España,48,Otro,Parque de la Reserva,Lima,2025-02-24,5,3312.93,Auto
V2028,NA,69,F,Taquile,Puno,2025-02-22,,,Avión
V2029,Perú,47,M,Huaca Pucllana,Lima,2025-07-19,7,3398.51,Bus
V2030,Brasil,53,M,Barranco,Lima,2025-02-18,6,1303.48,Mototaxi
V2031,Brasil,38,Otro,Monasterio de Santa Catalina,Arequipa,2025-01-25,9,1629.1,Mototaxi
V2032,Colombia,15,M,Lago Titicaca,Puno,2025-07-05,,,Tren
V2033,Colombia,74,F,Huaca Pucllana,Lima,2025-03-24,10,1186.8,Bus
V2034,Chile,40,F,Valle Sagrado,Cusco,2025-06-06,,,Auto
V2035,México,30,F,Islas Flotantes Uros,Puno,2025-07-04,10,958.19,Avión
V2036,Argentina,29,F,Machu Picchu,Cusco,2025-01-16,2,1161.91,Avión
V2037,España,45,Otro,Monasterio de Santa Catalina,Arequipa,2025-01-18,13,4852.46,Auto
V2038,España,41,F,Sacsayhuamán,Cusco,2025-03-22,13,3373.01,Mototaxi
V2039,Argentina,16,M,Reserva Nacional Pacaya Samiria,Iquitos,2025-05-23,2,931.11,Tren
V2040,NA,56,M,Río Amazonas,Iquitos,2025-09-01,5,2086.55,Avión
V2041,México,16,Otro,Río Amazonas,Iquitos,2025-09-19,2,4274.23,Avión
V2042,España,27,F,Taquile,Puno,2025-04-01,7,307.13,
V2043,España,74,F,Plaza de Armas,Arequipa,2025-04-10,11,2162.1,NA
V2044,Brasil,63,M,Huaca Pucllana,Lima,2025-09-10,,,Tren
V2045,Argentina,48,F,Lago Titicaca,Puno,2025-07-28,8,3067.24,Mototaxi
V2046,Perú,53,M,Huaca Pucllana,Lima,2025-06-10,6,1656.72,NA
V2047,Chile,30,F,Malecón Tarapacá,Iquitos,2025-08-16,3,4147.55,Bus
V2048,Perú,61,Otro,Reserva Nacional Pacaya Samiria,Iquitos,2025-02-15,13,3478.85,Bus
V2049,Perú,79,F,Reserva Nacional Pacaya Samiria,Iquitos,2025-03-29,2,1490.55,Avión
V2050,Argentina,64,M,Huaca Pucllana,Lima,2025-05-12,9,1438.84,Bus
V2051,España,52,M,Valle Sagrado,Cusco,2025-08-11,13,2084.57,Avión
V2052,NA,27,M,Plaza de Armas,Arequipa,2025-02-13,2,688.01,NA
V2053,España,31,F,Barranco,Lima,2025-07-03,14,3953.88,Auto
V2054,Brasil,25,Otro,Machu Picchu,Cusco,2025-09-02,14,399.66,Tren
V2055,Chile,62,M,Valle Sagrado,Cusco,2025-02-06,2,4803.91,Auto
V2056,Estados Unidos,43,Otro,Lago Titicaca,Puno,2025-07-23,13,805.65,Tren
V2057,Chile,49,Otro,Malecón Tarapacá,Iquitos,2025-07-29,6,1425.67,
V2058,Brasil,40,Otro,Río Amazonas,Iquitos,2025-04-19,12,1181.03,Bus
V2059,Estados Unidos,,Otro,Monasterio de Santa Catalina,Arequipa,2025-06-22,9,2126.33,Bus
V2060,Colombia,35,M,Barranco,Lima,2025-01-02,12,3978.03,Bus
V2061,NA,27,M,Lago Titicaca,Puno,2025-04-13,10,701.65,NA
V2062,Colombia,23,Otro,Monasterio de Santa Catalina,Arequipa,2025-06-28,12,2704.1,Bus
V2063,España,43,Otro,Reserva Nacional Pacaya Samiria,Iquitos,2025-04-03,7,4230.99,Tren
V2064,Perú,33,Otro,Reserva Nacional Pacaya Samiria,Iquitos,2025-06-21,5,3029.78,Mototaxi
V2065,Argentina,75,F,Río Amazonas,Iquitos,2025-03-25,14,3416.29,
V2066,Brasil,49,M,Cañón del Colca,Arequipa,2025-05-15,1,2881.32,Auto
V2067,España,55,Otro,Barranco,Lima,2025-07-07,6,1179.51,Bus
V2068,Estados Unidos,22,F,Machu Picchu,Cusco,2025-09-05,2,4003.67,Bus
V2069,México,26,F,Parque de la Reserva,Lima,2025-07-10,3,2647.45,Auto
V2070,Argentina,15,F,Río Amazonas,Iquitos,2025-08-04,2,2034.24,NA
V2071,Argentina,74,M,Sacsayhuamán,Cusco,2025-05-28,4,3909.21,NA
V2072,Colombia,25,M,Monasterio de Santa Catalina,Arequipa,2025-08-08,9,4929.98,
V2073,Estados Unidos,52,Otro,Sacsayhuamán,Cusco,2025-04-30,7,2198.28,NA
V2074,Colombia,25,F,Huaca Pucllana,Lima,2025-03-31,,,Auto
V2075,Chile,38,F,Taquile,Puno,2025-07-01,10,4960.64,
V2076,Estados Unidos,58,M,Reserva Nacional Pacaya Samiria,Iquitos,2025-05-26,2,1813.7,Auto
V2077,Perú,37,M,Parque de la Reserva,Lima,2025-05-30,4,4251.33,Auto
V2078,Chile,15,M,Plaza de Armas,Arequipa,2025-01-18,8,4975.66,Avión
V2079,Estados Unidos,42,F,Barranco,Lima,2025-03-01,9,1559.12,Avión
V2080,Brasil,48,M,Parque de la Reserva,Lima,2025-05-06,9,527.96,Avión
V2081,España,52,M,Río Amazonas,Iquitos,2025-09-22,2,3472.49,Auto
V2082,Brasil,80,M,Malecón Tarapacá,Iquitos,2025-03-17,6,1779.41,
V2083,España,42,F,Plaza de Armas,Arequipa,2025-07-26,14,692.48,Tren
V2084,Estados Unidos,26,Otro,Islas Flotantes Uros,Puno,2025-03-25,9,935.63,Avión
V2085,NA,62,M,Cañón del Colca,Arequipa,2025-04-05,11,1154.48,
